id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
64088869 18.1852 0.179412916302681 0.0728000029921532 1442.46826171875 1865.19372558594 312.947898 44.419112 0.00141241 0.0 17.8971 4810 B Blue 2458335.46375 7 2 "[118] IC5070_incl_201_V2492Cyg" 4699
77510955 17.3321 0.189832434058189 0.13850000500679 472.2666015625 495.627288818359 312.948043 44.419112 0.002666942 0.0 15.8887 7804 B B 2458392.54792824 31 39 "[118] IC5070_incl_201_V2492Cyg" 7588
97094642 15.8474 0.0709595233201981 0.00350000010803342 763.198181152344 581.299987792969 312.947992 44.419113 0.0004901782 0.0 13.8796 10641 V V 2458346.459745 16 20 "[118] IC5070_incl_201_V2492Cyg" 10232
129173521 17.6598 0.160267770290375 0.0690999999642372 2675.15112304688 2192.22705078125 312.947593 44.419113 0.001246156 0.0 17.9211 13911 B Blue 2458719.50907279 7 2 "[118] IC5070_incl_201_V2492Cyg" 13531
69142904 14.6833 0.15014323592186 0.111800000071526 629.24267578125 1174.97778320312 312.948131 44.419116 0.00102794 0.0 17.1958 6514 HA "H ALPHA" 2458350.36514443 41 51 "[118] IC5070_incl_201_V2492Cyg" 6233
69216596 17.4256 0.117055840790272 0.121899999678135 629.957214355469 1177.46276855469 312.948008 44.419116 0.0009791177 0.0 16.9402 6620 B B 2458355.36417315 41 51 "[118] IC5070_incl_201_V2492Cyg" 6289
171134090 15.4618 0.183884054422379 0.0895000025629997 2636.63159179688 2239.73413085938 312.947989 44.419116 0.002218777 3.0 26.9851 28667 R Red 2458975.50694444 58 144 "[118] IC5070_incl_201_V2492Cyg" 28033
194493146 13.7578 0.402569502592087 0.0822999998927116 1527.17224121094 766.069885253906 312.947913 44.419116 0.002720199 3.0 19.3835 32488 HA Ha 2459068.42708333 68 105 "[118] IC5070_incl_201_V2492Cyg" 31748
176062963 16.9272 0.220134600996971 0.046399999409914 2502.1259765625 2168.91577148438 312.948518 44.419117 0.001211137 2.0 26.2242 29630 B Blue 2458990.45833333 58 144 "[118] IC5070_incl_201_V2492Cyg" 29738
160339926 14.9998 0.0392715930938721 0.0082999998703599 1517.82055664062 1772.7900390625 312.947568 44.41912 0.0009807077 3.0 15.2804 25622 R Red 2458904.70478299 7 2 "[118] IC5070_incl_201_V2492Cyg" 26422
