id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
24990 16.0460 0.12445954978466 0.0626000016927719 1651.08666992188 3276.42211914062 312.876684 44.062241 0.002048311 0.0 16.8659 8 V Visual 2457940.48846759 7 2 "[118] IC5070_incl_201_V2492Cyg" 13
5448457 14.8694 0.0746786370873451 0.00899999961256981 1735.57385253906 3222.76000976562 312.876684 44.062317 0.001058014 0.0 15.7382 471 R Red 2457512.56534167 7 2 "[118] IC5070_incl_201_V2492Cyg" 434
30922573 16.0400 0.121830180287361 0.0626000016927719 1651.08666992188 3276.42211914062 312.876684 44.062241 0.002048311 0.0 16.8659 2584 V Visual 2457940.48846759 7 2 "[118] IC5070_incl_201_V2492Cyg" 2334
65903649 15.7429 0.0583845749497414 0.00989999994635582 2455.7490234375 855.364318847656 312.876685 44.062321 0.001173778 0.0 15.5100 5350 V Visual 2458344.59870081 7 2 "[118] IC5070_incl_201_V2492Cyg" 5330
75156984 15.1554 0.046850822865963 0.0059000002220273 2472.49951171875 863.714904785156 312.876687 44.062313 0.0007670606 0.0 15.2744 7637 R Red 2458396.37273727 7 2 "[118] IC5070_incl_201_V2492Cyg" 7522
15611732 15.7453 0.0574865490198135 0.0094999996945262 2519.40747070312 910.41552734375 312.876688 44.061948 0.001226272 0.0 15.1967 1082 V Visual 2457667.32951678 7 2 "[118] IC5070_incl_201_V2492Cyg" 1027
99996227 16.0675 0.0831740349531174 0.00310000008903444 1819.54235839844 687.055786132812 312.876689 44.06227 0.0005118274 0.0 13.7930 11277 V V 2458371.4786 16 20 "[118] IC5070_incl_201_V2492Cyg" 10479
65148313 15.1275 0.117575161159039 0.0270000007003546 500.171112060547 1353.37390136719 312.876691 44.062087 0.001299045 0.0 13.4198 5063 R -SR- 2458336.38191231 33 56 "[118] IC5070_incl_201_V2492Cyg" 4829
65697854 15.7737 0.0595263727009296 0.0107000004500151 2456.70043945312 856.734313964844 312.876691 44.062332 0.001233566 0.0 15.4950 5261 V Visual 2458341.60167969 7 2 "[118] IC5070_incl_201_V2492Cyg" 5037
29106911 15.9228 0.062802329659462 0.0116999996826053 1665.30517578125 3262.82763671875 312.876692 44.062393 0.001413404 0.0 15.7290 2461 V Visual 2457918.48817057 7 2 "[118] IC5070_incl_201_V2492Cyg" 2229
71633777 15.7233 0.0642966404557228 0.0142000000923872 2396.41796875 861.828125 312.876692 44.062263 0.001154843 0.0 15.5996 7222 V Visual 2458385.35132957 7 2 "[118] IC5070_incl_201_V2492Cyg" 7170
186211151 15.9663 0.250984907150269 0.129800006747246 1570.40197753906 786.494201660156 312.876692 44.062488 0.001893843 0.0 19.5134 31536 V TG 2459023.44343 64 97 "[118] IC5070_incl_201_V2492Cyg" 30842
58518211 15.9112 0.080782450735569 0.00800000037997961 1712.39074707031 3238.47338867188 312.876693 44.062263 0.0006835511 0.0 15.7581 4533 V Visual 2458304.49430555 7 2 "[118] IC5070_incl_201_V2492Cyg" 4402
